job_url,status
https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-100925932759,applied
https://www.naukri.com/job-listings-walk-in-drive-hyderabad-chennai-indium-data-analyst-data-engineers-indium-software-hyderabad-bengaluru-2-to-6-years-120925027950,applied
https://www.naukri.com/job-listings-data-engineer-chennai-bangalore-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-100925503045,applied
https://www.naukri.com/job-listings-data-engineer-happiest-minds-technologies-noida-pune-bengaluru-3-to-8-years-100925018199,applied
https://www.naukri.com/job-listings-data-engineer-qwalton-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-090925500479,applied
https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-2-to-4-years-080925928500,applied
https://www.naukri.com/job-listings-ops-data-engineer-apptad-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-100925504373,applied
https://www.naukri.com/job-listings-palantir-data-engineer-infosys-hyderabad-chennai-bengaluru-3-to-10-years-100925011144,applied
https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-100925938239,applied
https://www.naukri.com/job-listings-data-engineer-ti-steps-hyderabad-chennai-bengaluru-0-to-2-years-300825013898,applied
