job_id,url,title,quality_score
090725901291,https://www.naukri.com/job-listings-data-engineer-etl-maimsd-technology-bengaluru-3-to-8-years-090725901291,Data Engineer - ETL,10
100625921783,https://www.naukri.com/job-listings-etl-and-bdx-developer-ntt-data-information-processing-services-private-l-imited-bengaluru-10-to-15-years-100625921783,ETL and BDX developer,10
080725004475,https://www.naukri.com/job-listings-lead-data-engineer-expian-technologies-bengaluru-8-to-12-years-080725004475,Lead Data Engineer,5
090725008709,https://www.naukri.com/job-listings-data-engineer-vipany-global-solutions-bengaluru-3-to-8-years-090725008709,Data Engineer,5
090625912412,https://www.naukri.com/job-listings-dct-data-engineer-geetha-technology-solutions-private-limited-indore-pune-bengaluru-1-to-3-years-090625912412,DCT Data Engineer,5
280525501795,https://www.naukri.com/job-listings-python-developer-total-shape-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-280525501795,Python Developer,5
200525503689,https://www.naukri.com/job-listings-python-developer-prolegion-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-200525503689,Python Developer,5
030325503491,https://www.naukri.com/job-listings-it-etl-developer-systechcorp-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-030325503491,IT - ETL Developer,5
080725004126,https://www.naukri.com/job-listings-data-engineer-or-etl-developer-acesoft-labs-bengaluru-3-to-6-years-080725004126,Data Engineer OR ETL Developer,5
250625010202,https://www.naukri.com/job-listings-etl-developer-iics-epam-systems-hyderabad-pune-bengaluru-6-to-11-years-250625010202,ETL Developer (IICS ),5
300625019535,https://www.naukri.com/job-listings-etl-developer-acesoft-labs-bengaluru-3-to-6-years-300625019535,Etl Developer,5
080725022542,https://www.naukri.com/job-listings-data-engineer-etl-developer-talend-power-bi-acesoft-labs-bengaluru-3-to-6-years-080725022542,Data Engineer/ETL Developer - Talend/Power BI,5
010725020227,https://www.naukri.com/job-listings-data-engineer-etl-developer-talend-power-bi-acesoft-labs-bengaluru-3-to-6-years-010725020227,Data Engineer/ETL Developer - Talend/Power BI,5
130325503834,https://www.naukri.com/job-listings-etl-developer-celeros-flow-technology-bengaluru-7-to-10-years-130325503834,ETL Developer,5
101222500190,https://www.naukri.com/job-listings-etl-developer-gforce-consulting-solutions-bengaluru-5-to-8-years-101222500190,ETL Developer,5
110725005108,https://www.naukri.com/job-listings-etl-developer-ssis-informatica-kumaran-systems-chennai-bengaluru-3-to-8-years-110725005108,ETL Developer - SSIS / Informatica,5
300625021780,https://www.naukri.com/job-listings-etl-developer-java-support-engineer-acesoft-labs-bengaluru-3-to-6-years-300625021780,ETL Developer cum Java Support Engineer,5
170625029376,https://www.naukri.com/job-listings-senior-mobile-developer-cashfree-payments-bengaluru-2-to-5-years-170625029376,Senior Mobile Developer,5
250221501112,https://www.naukri.com/job-listings-senior-etl-developer-diverse-lynx-bengaluru-3-to-8-years-250221501112,Senior ETL developer,5
230625918485,https://www.naukri.com/job-listings-senior-etl-developer-iics-kafka-snowflake-evnek-mumbai-new-delhi-bengaluru-4-to-6-years-230625918485,"Senior ETL Developer ( IICS, Kafka, Snowflake)",5
080725022258,https://www.naukri.com/job-listings-etl-python-pyspark-developer-cgi-bengaluru-6-to-9-years-080725022258,ETL - Python/Pyspark Developer,5
260625502263,https://www.naukri.com/job-listings-senior-etl-developer-talend-clifyx-technology-bengaluru-5-to-8-years-260625502263,Senior ETL Developer (Talend),5
200625930287,https://www.naukri.com/job-listings-sql-developer-iospl-technology-services-private-limited-noida-hyderabad-bengaluru-4-to-9-years-200625930287,SQL Developer,5
090725003371,https://www.naukri.com/job-listings-sql-developer-devon-software-services-bengaluru-3-to-5-years-090725003371,Sql Developer,5
260625937275,https://www.naukri.com/job-listings-hadoop-sql-developer-teamware-solutions-a-division-of-quantum-leap-co-nsulting-mumbai-bengaluru-5-to-7-years-260625937275,"Hadoop , SQL Developer",5
090625912415,https://www.naukri.com/job-listings-sql-developer-geetha-technology-solutions-private-limited-bengaluru-5-to-10-years-090625912415,SQL Developer,5
240625018225,https://www.naukri.com/job-listings-sql-developer-zentek-infosoft-hyderabad-chennai-bengaluru-3-to-8-years-240625018225,SQL Developer,5
170625026907,https://www.naukri.com/job-listings-sql-developer-e-solutions-bangalore-rural-bengaluru-8-to-12-years-170625026907,Sql Developer,5
240625505820,https://www.naukri.com/job-listings-sql-developer-clifyx-technology-bengaluru-5-to-10-years-240625505820,SQL Developer,5
100725501522,https://www.naukri.com/job-listings-data-engineer-stack-digital-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-100725501522,Data Engineer,0
090725500511,https://www.naukri.com/job-listings-data-engineer-circle-k-stores-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-090725500511,Data Engineer,0
080725021884,https://www.naukri.com/job-listings-python-data-engineer-helios-placement-solution-mumbai-pune-bengaluru-3-to-8-years-080725021884,Python Data Engineer,0
280625500828,https://www.naukri.com/job-listings-data-engineer-nps-prism-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-280625500828,Data Engineer,0
020725504644,https://www.naukri.com/job-listings-data-engineer-databricks-inorg-global-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-020725504644,Data Engineer – Databricks,0
020725505762,https://www.naukri.com/job-listings-data-engineer-the-lifetime-value-co-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-2-years-020725505762,Data Engineer,0
301020500936,https://www.naukri.com/job-listings-data-engineer-arsr-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-3-years-301020500936,Data Engineer,0
210125501878,https://www.naukri.com/job-listings-data-engineer-fractal-analytics-ltd-mumbai-pune-chennai-gurugram-bengaluru-3-to-7-years-210125501878,Data Engineer,0
030125501136,https://www.naukri.com/job-listings-data-engineer-comviva-technologies-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-3-years-030125501136,Data Engineer,0
110625501715,https://www.naukri.com/job-listings-data-engineer-databricks-inorg-global-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-110625501715,Data Engineer - Databricks,0
300724502038,https://www.naukri.com/job-listings-data-engineer-arp-investments-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-300724502038,Data Engineer,0
270325506594,https://www.naukri.com/job-listings-data-engineer-investcloud-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-270325506594,Data Engineer,0
260624500498,https://www.naukri.com/job-listings-data-engineer-sapaad-software-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-7-years-260624500498,Data Engineer,0
250225501354,https://www.naukri.com/job-listings-data-engineer-ssis-and-tableau-tech-stalwart-solution-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-250225501354,Data Engineer - SSIS and Tableau,0
230425503776,https://www.naukri.com/job-listings-data-engineer-etl-go-databricks-instinctools-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-230425503776,"Data Engineer (ETL, Go, Databricks)",0
200125502764,https://www.naukri.com/job-listings-data-engineer-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-200125502764,Data Engineer,0
170323502153,https://www.naukri.com/job-listings-data-engineer-star4rall-it-solutions-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-5-years-170323502153,Data Engineer,0
150125501602,https://www.naukri.com/job-listings-data-engineer-netlink-software-group-america-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-150125501602,Data Engineer,0
140525503526,https://www.naukri.com/job-listings-data-engineer-edgematics-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-140525503526,Data Engineer,0
140525500538,https://www.naukri.com/job-listings-data-engineer-ztek-consulting-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-140525500538,Data engineer,0
140324500140,https://www.naukri.com/job-listings-data-engineer-beinex-consulting-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-140324500140,Data Engineer,0
110725509163,https://www.naukri.com/job-listings-data-engineers-rearc-pune-bengaluru-vadodara-2-to-7-years-110725509163,Data Engineers,0
101123500226,https://www.naukri.com/job-listings-data-engineer-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-101123500226,Data Engineer,0
090824502302,https://www.naukri.com/job-listings-data-engineer-techtammina-llc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-090824502302,Data Engineer,0
090824501377,https://www.naukri.com/job-listings-data-engineer-introlligent-introlligent-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-090824501377,Data Engineer - Introlligent,0
070624501928,https://www.naukri.com/job-listings-data-engineer-drivetrain-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-5-years-070624501928,Data Engineer,0
060225504905,https://www.naukri.com/job-listings-data-engineer-tpc-response-informatics-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-060225504905,Data Engineer TPC,0
060225502140,https://www.naukri.com/job-listings-data-engineer-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-060225502140,Data Engineer,0
050525501999,https://www.naukri.com/job-listings-data-engineer-retailcloud-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-050525501999,Data Engineer,0
041024501752,https://www.naukri.com/job-listings-sql-developer-data-engineer-itfirst-consultants-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-041024501752,SQL Developer / Data Engineer,0
040425502173,https://www.naukri.com/job-listings-data-engineer-dataiku-python-infocepts-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-040425502173,Data Engineer - Dataiku / Python,0
030125501915,https://www.naukri.com/job-listings-data-engineer-tech-stalwart-solution-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-030125501915,Data Engineer,0
010525501092,https://www.naukri.com/job-listings-data-engineer-nityo-infotech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-010525501092,Data Engineer,0
010523501678,https://www.naukri.com/job-listings-data-engineer-open-insights-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-010523501678,Data Engineer,0
100625010325,https://www.naukri.com/job-listings-junior-data-engineer-talent-corner-hr-services-bengaluru-1-to-5-years-100625010325,Junior Data Engineer,0
260625938054,https://www.naukri.com/job-listings-data-engineer-henson-group-pune-chennai-bengaluru-0-to-1-years-260625938054,Data Engineer,0
020725922143,https://www.naukri.com/job-listings-data-engineer-uplers-solutions-private-limited-mumbai-new-delhi-bengaluru-3-to-5-years-020725922143,Data Engineer,0
020725505742,https://www.naukri.com/job-listings-data-engineer-atlassian-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-020725505742,Data Engineer,0
010725502632,https://www.naukri.com/job-listings-data-engineer-neal-analytics-noida-mumbai-pune-chennai-gurugram-bengaluru-6-to-12-years-010725502632,Data Engineer,0
010725501403,https://www.naukri.com/job-listings-data-engineer-fractal-analytics-ltd-noida-mumbai-pune-chennai-gurugram-bengaluru-6-to-12-years-010725501403,Data Engineer,0
130625926665,https://www.naukri.com/job-listings-data-engineer-bay-area-technology-solutions-mumbai-delhi-ncr-bengaluru-3-to-5-years-130625926665,Data Engineer,0
260922500705,https://www.naukri.com/job-listings-data-engineer-accolite-software-india-pvt-ltd-pune-bengaluru-2-to-6-years-260922500705,Data Engineer,0
240625936383,https://www.naukri.com/job-listings-data-engineer-apex-group-kolkata-mumbai-hyderabad-pune-bengaluru-5-to-7-years-240625936383,Data Engineer,0
150525504175,https://www.naukri.com/job-listings-data-engineer-databricks-infocepts-nagpur-pune-chennai-bengaluru-3-to-8-years-150525504175,Data Engineer- Databricks,0
110725503832,https://www.naukri.com/job-listings-data-engineer-apexon-bengaluru-3-to-10-years-110725503832,Data Engineer,0
110725501814,https://www.naukri.com/job-listings-data-engineer-entomo-gtdic-bengaluru-3-to-5-years-110725501814,Data Engineer,0
100725931049,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-100725931049,Data Engineer,0
050625503324,https://www.naukri.com/job-listings-data-engineer-bizmetric-india-private-limited-mumbai-gurugram-bengaluru-2-to-4-years-050625503324,Data Engineer,0
300723500787,https://www.naukri.com/job-listings-data-engineer-virtualware-innovations-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-300723500787,Data Engineer,0
280525501836,https://www.naukri.com/job-listings-data-engineer-artify-talent-studio-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-280525501836,Data Engineer,0
260225501877,https://www.naukri.com/job-listings-data-engineer-mivada-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-13-years-260225501877,Data Engineer,0
100725503928,https://www.naukri.com/job-listings-python-developer-xcel-hires-managment-solutions-pvt-ltd-bengaluru-3-to-7-years-100725503928,Python Developer,0
040725502579,https://www.naukri.com/job-listings-python-developer-diverse-lynx-bengaluru-2-to-7-years-040725502579,Python Developer,0
280625501175,https://www.naukri.com/job-listings-python-developer-diverse-lynx-bengaluru-2-to-7-years-280625501175,Python Developer,0
270625500182,https://www.naukri.com/job-listings-python-developer-triad-square-infotec-pvt-ltd-hyderabad-chennai-bengaluru-3-to-5-years-270625500182,Python Developer,0
270625505185,https://www.naukri.com/job-listings-software-developer-c-and-python-ericsson-india-global-services-pvt-ltd-bengaluru-3-to-6-years-270625505185,Software Developer C++ and Python,0
121124502854,https://www.naukri.com/job-listings-python-developer-appzlogic-mobility-solutions-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-121124502854,Python Developer,0
